,title,type,link
3179,"Palisades Park / June, July and August",Single,https://rateyourmusic.com/release/single/freddy-cannon/palisades-park-june-july-and-august/
3180,Ridin' Hood / Teach Me How to Shimmy,Single,https://rateyourmusic.com/release/single/the-coasters/ridin-hood-teach-me-how-to-shimmy/
3181,Ti-Pi-Tin – Twist / Patricia – Twist,Single,https://rateyourmusic.com/release/single/perez-prado/ti-pi-tin-–-twist-patricia-–-twist/
3182,Tennessee / Your Heart Has Changed Its Mind,Single,https://rateyourmusic.com/release/single/jan-and-dean/tennessee-your-heart-has-changed-its-mind/
3183,Est-ce que tu le sais,EP,https://rateyourmusic.com/release/ep/sylvie-vartan/est-ce-que-tu-le-sais/
3184,Miserlou / Eight Till Midnight,Single,https://rateyourmusic.com/release/single/dick-dale-and-the-del-tones/miserlou-eight-till-midnight/
3185,Twist à Saint-Tropez · C'est pas sérieux,EP,https://rateyourmusic.com/release/ep/les-chats-sauvages/twist-a-saint-tropez-cest-pas-serieux/
3186,Lover Please / You Know What I Mean,Single,https://rateyourmusic.com/release/single/the-vernons-girls/lover-please-you-know-what-i-mean/
3187,Si Senor (I Theenk?) / Swan River (Twist),Single,https://rateyourmusic.com/release/single/rob_e_g_/si_senor__i_theenk_____swan_river__twist_/
3188,Salvation / Miserlou,Single,https://rateyourmusic.com/release/single/johnny-and-the-hurricanes/salvation-miserlou/
3189,カモン ダンス (Come on and Dance) / 恋のエアメイル (Air Mail Special Delivery),Single,https://rateyourmusic.com/release/single/弘田三枝子/カモン-ダンス-come-on-and-dance-恋のエアメイル-air-mail-special-delivery/
3190,Twistin' 'n' Twangin',Album,https://rateyourmusic.com/release/album/duane-eddy/twistin-n-twangin/
3191,Surfer's Stomp,Album,https://rateyourmusic.com/release/album/the-marketts/surfers-stomp/
3192,Jezebel / Don't Run Away,Single,https://rateyourmusic.com/release/single/marty_wilde/jezebel___dont_run_away/
3193,Scream / Little Demon,Single,https://rateyourmusic.com/release/single/ralph-nielsen-and-the-chancellors/scream-little-demon/
3194,Don't Knock the Twist,Video,https://rateyourmusic.com/release/video/various-artists/dont-knock-the-twist/
3195,Don't Ever Change / I'm Not a Bad Guy,Single,https://rateyourmusic.com/release/single/the_crickets/dont_ever_change___im_not_a_bad_guy/
3196,Last Night Was Made for Love / King for Tonight,Single,https://rateyourmusic.com/release/single/billy-fury/last-night-was-made-for-love-king-for-tonight/
3197,Sings America's Rockin' Hits,Album,https://rateyourmusic.com/release/album/johnny-hallyday/sings-americas-rockin-hits/
3198,Pretty Lou / Girl in 1209,Single,https://rateyourmusic.com/release/single/buck-griffin/pretty-lou-girl-in-1209/
3199,Queen of My Heart / Do What You Feel,Single,https://rateyourmusic.com/release/single/rene-and-ray/queen-of-my-heart-do-what-you-feel/
3200,The Ooh-Poo-Pah-Doo / Love Pains,Single,https://rateyourmusic.com/release/single/ronnie-dio-and-the-prophets/the-ooh-poo-pah-doo-love-pains/
3201,"We're Gonna Go Fishin' / Welcome Home, Mister Blues",Single,https://rateyourmusic.com/release/single/hank-locklin/were-gonna-go-fishin-welcome-home-mister-blues/
3202,Impact / The Lost Safari,Single,https://rateyourmusic.com/release/single/ramblin_rebels/impact___the_lost_safari/
3203,Spooky / Trainsville,Single,https://rateyourmusic.com/release/single/george-barnes/spooky-trainsville/
3204,Checkmate Stomp / Begin the Beguine (Stomp),Single,https://rateyourmusic.com/release/single/the-original-checkmates/checkmate-stomp-begin-the-beguine-stomp/
3205,Stage to Cimarron / Twistin' the Chestnuts,Single,https://rateyourmusic.com/release/single/the-flee-rekkers/stage-to-cimarron-twistin-the-chestnuts/
3206,The Ventures' Twist Party Vol. 2,Album,https://rateyourmusic.com/release/album/the-ventures/the-ventures-twist-party-vol-2/
3207,Everyday,EP,https://rateyourmusic.com/release/ep/buddy-holly/everyday/
3208,J'irai twister le blues,EP,https://rateyourmusic.com/release/ep/richard-anthony/jirai-twister-le-blues/
3209,Twist avec Les Vautours,Album,https://rateyourmusic.com/release/album/les-vautours/twist-avec-les-vautours/
3210,Le 2.000.000eme disque des Chaussettes Noires,Album,https://rateyourmusic.com/release/album/les-chaussettes-noires/le-2_000_000eme-disque-des-chaussettes-noires/
3211,(Do the New) Continental / Mope-Itty Mope Stomp,Single,https://rateyourmusic.com/release/single/the-dovells/_do-the-new-continental-mope-itty-mope-stomp/
3212,Forty Days / Y'Arriva,Single,https://rateyourmusic.com/release/single/cliff-richard/forty-days-yarriva/
3213,Hully Gully [as The Angels],Album,https://rateyourmusic.com/release/album/the-youngsters/hully-gully-as-the-angels/
3214,Speedy Gonzales / The Locket,Single,https://rateyourmusic.com/release/single/pat-boone/speedy-gonzales-the-locket/
3215,Shazam / Train fantôme / Cafard / Méfie-toi,EP,https://rateyourmusic.com/release/ep/les-fantomes/shazam-train-fantome-cafard-mefie-toi/
3216,Southern 'Rora / Night Coach to Rio,Single,https://rateyourmusic.com/release/single/the_joy_boys/southern_rora___night_coach_to_rio/
3217,Bobby Vee Meets The Crickets,Album,https://rateyourmusic.com/release/album/bobby-vee-meets-the-crickets/bobby-vee-meets-the-crickets/
3218,Let's Dance / You're the One,Single,https://rateyourmusic.com/release/single/chris-montez/lets-dance-youre-the-one/
3219,Dancin' Party / Gotta Get Myself Together,Single,https://rateyourmusic.com/release/single/chubby-checker/dancin-party-gotta-get-myself-together/
3220,ラバー・ボール／ジェニ・ジェニ,EP,https://rateyourmusic.com/release/ep/鈴木やすし/ラバー・ボール／ジェニ・ジェニ/
3221,Surfin' Safari / 409,Single,https://rateyourmusic.com/release/single/beach-boys/surfin-safari-409/
3222,Tomorrow / Lies,Single,https://rateyourmusic.com/release/single/gary-usher/tomorrow-lies/
3223,Les chats sauvages avec Dick Rivers,Album,https://rateyourmusic.com/release/album/les_chats_sauvages/les_chats_sauvages_avec_dick_rivers/
3224,Pot Luck,Album,https://rateyourmusic.com/release/album/elvis-presley/pot-luck/
3225,Cindy's Birthday / It's Gonna Take Magic,Single,https://rateyourmusic.com/release/single/shane-fenton-and-the-fentones/cindys-birthday-its-gonna-take-magic/
3226,Ya Ya! - Joey Dee's Doin' the Twist at the Peppermint Lounge,EP,https://rateyourmusic.com/release/ep/joey-dee-and-the-starliters/ya-ya-joey-dees-doin-the-twist-at-the-peppermint-lounge/
3227,Madison Twist,EP,https://rateyourmusic.com/release/ep/johnny-hallyday/madison-twist/
3228,Madison twist,Album,https://rateyourmusic.com/release/album/johnny-hallyday/madison-twist/
3229,Do You Love Me / Move Mr. Man,Single,https://rateyourmusic.com/release/single/the-contours/do-you-love-me-move-mr-man/
3230,You Can't Judge a Book by the Cover / I Can Tell,Single,https://rateyourmusic.com/release/single/bo-diddley/you-cant-judge-a-book-by-the-cover-i-can-tell/
3231,Laissez-nous twister,EP,https://rateyourmusic.com/release/ep/les_pirates/laissez_nous_twister/
3232,Latin'ia / Tor-Chula,Single,https://rateyourmusic.com/release/single/the_sentinals/latinia___tor_chula/
3233,Things & Other Things,Album,https://rateyourmusic.com/release/album/bobby-darin/things-and-other-things/
3234,Guitar Tango / What a Lovely Tune,Single,https://rateyourmusic.com/release/single/the-shadows/guitar-tango-what-a-lovely-tune/
3235,Three Coins in the Sewer / Danger Ahead,Single,https://rateyourmusic.com/release/single/alan-klein/three-coins-in-the-sewer-danger-ahead/
3236,Dancin' Party,EP,https://rateyourmusic.com/release/ep/chubby-checker/dancin-party/
3237,Stayin' Up Late / Angel of Love,Single,https://rateyourmusic.com/release/single/johnny_devlin/stayin_up_late___angel_of_love/
3238,Nut Rocker / Nautilus,Single,https://rateyourmusic.com/release/single/b-bumble-and-the-stingers/nut-rocker-nautilus/
3239,Lovers Who Wander,Album,https://rateyourmusic.com/release/album/dion/lovers-who-wander/
3240,Bo Diddley,Album,https://rateyourmusic.com/release/album/bo-diddley/bo-diddley/
3241,Little Diane / Lost for Sure,Single,https://rateyourmusic.com/release/single/dion/little-diane-lost-for-sure-1/
3242,Hully Gully Baby / Your Last Chance,Single,https://rateyourmusic.com/release/single/the-dovells/hully-gully-baby-your-last-chance/
3243,Dance With Mr. Domino / Nothing New (Same Old Thing),Single,https://rateyourmusic.com/release/single/fats-domino/dance-with-mr-domino-nothing-new-same-old-thing/
3244,She's Not You / Just Tell Her Jim Said Hello,Single,https://rateyourmusic.com/release/single/elvis-presley/shes-not-you-just-tell-her-jim-said-hello/
3245,Sweet Little Sixteen / How's My Ex Treating You,Single,https://rateyourmusic.com/release/single/jerry-lee-lewis/sweet-little-sixteen-hows-my-ex-treating-you/
3246,Faded Roses / Tomorrow,Single,https://rateyourmusic.com/release/single/matthew-reid/faded-roses-tomorrow/
3247,S.L.C. Twist,EP,https://rateyourmusic.com/release/ep/eddie_vartan/s_l_c__twist/
3248,King of the Whole Wide World / Home Is Where the Heart Is,Single,https://rateyourmusic.com/release/single/elvis-presley/king-of-the-whole-wide-world-home-is-where-the-heart-is/
3249,Madison twist,EP,https://rateyourmusic.com/release/ep/sylvie_vartan/madison_twist/
3250,Mashed Potatoes and Gravy,Album,https://rateyourmusic.com/release/album/the-ventures/mashed-potatoes-and-gravy/
3251,Chaquita / In Your Heart,Single,https://rateyourmusic.com/release/single/the-dave-clark-five/chaquita-in-your-heart/
3252,"St. Tropez Twist / Ich weiß nicht, wer Du bist (Sta notte nun durmi)",Single,https://rateyourmusic.com/release/single/peppino_di_capri/st__tropez_twist___ich_weib_nicht__wer_du_bist__sta_notte_nun_durmi_/
3253,St. Tropez Twist / Le stelle d'oro,Single,https://rateyourmusic.com/release/single/peppino_di_capri/st__tropez_twist___le_stelle_doro/
3254,Roy Orbison's Greatest Hits,Compilation,https://rateyourmusic.com/release/comp/roy-orbison/roy-orbisons-greatest-hits/
3255,Hambone / Sister Twister,Single,https://rateyourmusic.com/release/single/carl-perkins/hambone-sister-twister/
3256,"Reminiscing / Wait till the Sun Shines, Nellie",Single,https://rateyourmusic.com/release/single/buddy-holly/reminiscing-wait-till-the-sun-shines-nellie/
3257,Monster Mash / Monsters' Mash Party,Single,https://rateyourmusic.com/release/single/bobby-boris-pickett-and-the-crypt-kickers/monster-mash-monsters-mash-party/
3258,Gorilla Hunt / All Ashore,Single,https://rateyourmusic.com/release/single/the-altecs/gorilla-hunt-all-ashore/
3259,I Aint Gonna Be Your Low Down Dog No More / Sugar Bee,Single,https://rateyourmusic.com/release/single/vince-everett/i-aint-gonna-be-your-low-down-dog-no-more-sugar-bee/
3260,Boss / I Don't Need You No More,Single,https://rateyourmusic.com/release/single/the-rumblers/boss-i-dont-need-you-no-more/
3261,Somebody Help Me / Young and Evil,Single,https://rateyourmusic.com/release/single/brian-howard-with-the-silhouettes/somebody-help-me-young-and-evil/
3262,Race With the Devil,EP,https://rateyourmusic.com/release/ep/gene-vincent-and-his-blue-caps/race-with-the-devil/
3263,Twist 33,EP,https://rateyourmusic.com/release/ep/les-fantomes/twist-33/
3264,Malibu Run / El Toro,Single,https://rateyourmusic.com/release/single/the_surfmen_f1/malibu_run___el_toro/
3265,Shotgun Boogie / Ballad of Billie Sol Estes,Single,https://rateyourmusic.com/release/single/jesse_lee_turner/shotgun_boogie___ballad_of_billie_sol_estes/
3266,The Original Monster Mash,Album,https://rateyourmusic.com/release/album/bobby-boris-pickett-and-the-crypt-kickers/the-original-monster-mash-2/
3267,Palisades Park,Album,https://rateyourmusic.com/release/album/freddy-cannon/palisades-park/
3268,It's a Young World,EP,https://rateyourmusic.com/release/ep/ricky-nelson/its-a-young-world/
3269,Alley Cat / Green Onions: Bill Justis Plays 12 Big Instrumental Hits,Album,https://rateyourmusic.com/release/album/bill-justis/alley-cat-green-onions-bill-justis-plays-12-big-instrumental-hits/
3270,How Do You Do It,Additional releases,https://rateyourmusic.com/release/additional/the-beatles/how-do-you-do-it/
3271,Twisting With Linda / You Better Come Home,Single,https://rateyourmusic.com/release/single/the-isley-brothers/twisting-with-linda-you-better-come-home-1/
3272,Workin' for the Man / Leah,Single,https://rateyourmusic.com/release/single/roy-orbison/workin-for-the-man-leah/
3273,The Breeze and I / Just for Jerry,Single,https://rateyourmusic.com/release/single/the-fentones/the-breeze-and-i-just-for-jerry/
3274,(Dance With the) Guitar Man / Stretchin' Out,Single,https://rateyourmusic.com/release/single/duane-eddy/_dance-with-the-guitar-man-stretchin-out/
3275,Midnight in Kenya,EP,https://rateyourmusic.com/release/ep/sonny_silver/midnight_in_kenya/
3276,Guitarget / Crying Guitar,Single,https://rateyourmusic.com/release/single/the_lively_ones_f1/guitarget___crying_guitar/
3277,Sweet Enough / Someone Else's Fool,Single,https://rateyourmusic.com/release/single/louise_cordet/sweet_enough___someone_elses_fool/
3278,Let's Go (Pony) / Mashy,Single,https://rateyourmusic.com/release/single/the-routers/lets-go-pony-mashy/
3279,Lolita Ya-Ya / Lucille,Single,https://rateyourmusic.com/release/single/the-ventures/lolita-ya-ya-lucille/
3280,Sunburst / Black Buffalo,Single,https://rateyourmusic.com/release/single/the-flee-rekkers/sunburst-black-buffalo/
3281,Doin' the Seaside / Stompin' Willie,Single,https://rateyourmusic.com/release/single/the-fabulous-wailers/doin-the-seaside-stompin-willie/
3282,Lady Sunshine and Mr. Moon / Angelina lasz das Weinen,Single,https://rateyourmusic.com/release/single/die-blue-diamonds/lady-sunshine-and-mr-moon-angelina-lasz-das-weinen/
3283,Minnesota Fats / Come on Train,Single,https://rateyourmusic.com/release/single/johnny-and-the-hurricanes/minnesota-fats-come-on-train/
3284,All the Hits for Your Dancin' Party,Album,https://rateyourmusic.com/release/album/chubby-checker/all-the-hits-for-your-dancin-party/
3285,Surfin' Safari,Album,https://rateyourmusic.com/release/album/the-beach-boys/surfin-safari/
3286,Peppino Di Capri e i suoi Rockers,Album,https://rateyourmusic.com/release/album/peppino-di-capri/peppino-di-capri-e-i-suoi-rockers-1/
3287,Out of the Shadows,Album,https://rateyourmusic.com/release/album/the-shadows/out-of-the-shadows/
3288,Return to Sender / Where Do You Come From,Single,https://rateyourmusic.com/release/single/elvis-presley-with-the-jordanaires/return-to-sender-where-do-you-come-from/
3289,Love Me Do / P.S. I Love You,Single,https://rateyourmusic.com/release/single/the-beatles/love-me-do-p_s-i-love-you/
3290,Twist & Shout!,Album,https://rateyourmusic.com/release/album/the-isley-brothers/twist-and-shout/
3291,Mennään tanssimaan / Ciribim-ciribom	/ Tintarella di Luna / Napolin tyttö,EP,https://rateyourmusic.com/release/ep/ann-christine/mennaan-tanssimaan-ciribim-ciribom-tintarella-di-luna-napolin-tytto/
3292,Ruby Ann / Won’t You Forgive Me,Single,https://rateyourmusic.com/release/single/marty-robbins/ruby-ann-won’t-you-forgive-me/
3293,Madison-Twist / Dans un jardin d'amour,Single,https://rateyourmusic.com/release/single/johnny-hallyday/madison-twist-dans-un-jardin-damour/
3294,If You Were a Rock and Roll Record / The Truth Ruth,Single,https://rateyourmusic.com/release/single/freddy-cannon/if-you-were-a-rock-and-roll-record-the-truth-ruth/
3295,Misirlou / Blue Tears,Single,https://rateyourmusic.com/release/single/the_lively_ones_f1/misirlou___blue_tears/
3296,Can-Can '62 / Redskins,Single,https://rateyourmusic.com/release/single/peter-jay-and-the-jaywalkers/can-can-62-redskins/
3297,A Shot of Rhythm and Blues / I Can Tell,Single,https://rateyourmusic.com/release/single/johnny-kidd-and-the-pirates/a-shot-of-rhythm-and-blues-i-can-tell/
3298,Frosty (The Snow Man) / She's Still Talking Baby Talk,Single,https://rateyourmusic.com/release/single/jan-and-dean/frosty-the-snow-man-shes-still-talking-baby-talk/
3299,Won't You Come on Back / Hands Across the Table,Single,https://rateyourmusic.com/release/single/fats-domino/wont-you-come-on-back-hands-across-the-table/
3300,"The 2,000 Pound Bee (Part 1) / The 2,000 Pound Bee (Part 2)",Single,https://rateyourmusic.com/release/single/the-ventures/the-2_000-pound-bee-part-1-the-2_000-pound-bee-part-2/
3301,"Evening in Paris / Theme From ""The Traitors""",Single,https://rateyourmusic.com/release/single/the_packabeats/evening_in_paris___theme_from_the_traitors/
3302,Going to the Ventures' Dance Party,Album,https://rateyourmusic.com/release/album/the-ventures/going-to-the-ventures-dance-party/
3303,Telle que tu es,EP,https://rateyourmusic.com/release/ep/les-loups-garous-avec-ricky-sailor/telle-que-tu-es/
3304,Cherished Memories,Compilation,https://rateyourmusic.com/release/comp/eddie-cochran/cherished-memories/
3305,Surfers' Choice,Album,https://rateyourmusic.com/release/album/dick-dale-and-his-del-tones/surfers-choice/
